view1 : 0.886363464844 ,0.0330322287439 ,-1.02620971625 ,-0.0328592471692 ,0.938697577326 ,-1.09772545717 ,0.0 ,0.0 ,1.0 
view2 : 1.55553963503 ,0.0591760584096 ,1.30158267895 ,-0.0638172142034 ,1.60097817178 ,-0.900372460192 ,0.0 ,0.0 ,1.0 
view3 : 0.403289185773 ,0.0621452270543 ,-0.214781823637 ,-0.0459835518188 ,0.667987739578 ,-0.874804865615 ,0.0 ,0.0 ,1.0 
view4 : 1.19458688951 ,0.108328396584 ,-0.751729184732 ,-0.102891753465 ,1.14398861194 ,-1.20303115009 ,0.0 ,0.0 ,1.0 
view5 : 1.02598185527 ,0.0703654903202 ,0.197559149645 ,0.000662179273799 ,0.37781238723 ,-1.65850492748 ,0.0 ,0.0 ,1.0 
view6 : 1.70251242436 ,0.143770834051 ,1.92209165774 ,-0.123633700708 ,1.32293408841 ,-1.40095801911 ,0.0 ,0.0 ,1.0 
view7 : 0.597148988151 ,0.0193978691528 ,1.40213209244 ,-0.0207414863157 ,0.443903182547 ,0.857890467405 ,0.0 ,0.0 ,1.0 
view8 : 0.168021630009 ,-0.0247785295357 ,-0.303797356429 ,-0.0724151986645 ,1.32022910809 ,0.895252244405 ,0.0 ,0.0 ,1.0 
view9 : 0.457905883361 ,0.0393505572699 ,0.14657139928 ,-0.0593336936565 ,1.45619047335 ,1.55074523299 ,0.0 ,0.0 ,1.0 
view10 : 1.2576100976 ,0.129472770222 ,1.42239449761 ,-0.127257523012 ,1.52866199157 ,1.17229706544 ,0.0 ,0.0 ,1.0 
view11 : 1.44963948198 ,0.0947480196408 ,-0.261703470841 ,-0.106991323828 ,1.04182035814 ,0.384354290836 ,0.0 ,0.0 ,1.0 
view12 : 1.31985140555 ,0.0761675098222 ,-0.530503880007 ,-0.0800944048349 ,1.01008937441 ,0.0807627043396 ,0.0 ,0.0 ,1.0 
view13 : 1.44673619404 ,0.0222900440351 ,-1.53816795735 ,-0.0225598743512 ,1.17994724319 ,-1.56669483645 ,0.0 ,0.0 ,1.0 
view14 : 0.564531854601 ,-0.00432147106055 ,1.11527179261 ,-0.0931620490153 ,1.53949101126 ,-1.28633286983 ,0.0 ,0.0 ,1.0 
view15 : 0.862313367016 ,0.0379944014934 ,0.174573288062 ,-0.10286714044 ,1.55825505142 ,1.25811949088 ,0.0 ,0.0 ,1.0 
view16 : 0.135479428958 ,0.00817159589997 ,0.0695784012235 ,-0.0383221818028 ,1.00566111499 ,0.479830312153 ,0.0 ,0.0 ,1.0 
view17 : 1.50658784149 ,0.135106109508 ,1.73372072766 ,0.0723841058612 ,0.2434207214 ,-0.212796843742 ,0.0 ,0.0 ,1.0 
view18 : 1.39065224572 ,0.0281474391395 ,-1.57374302841 ,-0.030751612031 ,1.49960583665 ,-1.83083820753 ,0.0 ,0.0 ,1.0 
view19 : 0.174371860686 ,-0.00339087557858 ,1.25884120887 ,-0.0110433524588 ,0.289240489718 ,1.29947983329 ,0.0 ,0.0 ,1.0 
view20 : 1.11416972932 ,0.00551348171718 ,1.72140239419 ,-0.0248787428524 ,1.3569000556 ,-0.525493199967 ,0.0 ,0.0 ,1.0 
view21 : 1.51158684882 ,0.0778086479049 ,-1.0786963299 ,-0.0022866664527 ,0.892521520384 ,-1.43446153985 ,0.0 ,0.0 ,1.0 
